Type	Var1	Var2	pPerm	pPearson	rPearson
Outlier:Both	cell_wall_biogenesis	gluconeogenesis	0.0	4.07444867597e-115	0.94721517794
Outlier:Both	aspartate_family_amino_acid_biosynthetic_process	sulfur_amino_acid_biosynthetic_process	0.0	1.34804770482e-98	0.925604700758
Outlier:Both	cellular_biosynthetic_process	one_carbon_metabolic_process	0.0	5.48267532796e-117	0.949215665906
Outlier:Both	mitochondrial_translation	peptidoglycan_based_cell_wall_biogenesis	0.0	4.86760661794e-130	0.961173136739
Outlier:HAllA	respiratory_electron_transport_chain	tRNA_aminoacylation_for_protein_translation	0.0	0.864850002096	-0.0112593004936
Outlier:HAllA	stool	cytokinesis	0.0	0.996945024266	-0.000253294135831
Outlier:HAllA	DNA_recombination	quinone_cofactor_biosynthetic_process	0.0	0.66247037876	-0.0288705481946
Outlier:Both	cellular_metabolic_process	cellular_nitrogen_compound_metabolic_process	0.0	1.63340177853e-202	0.991093456974
Outlier:HAllA	DNA_metabolic_process	fat_soluble_vitamin_metabolic_process	0.0	0.590508614159	-0.0355861535959
Outlier:Both	ion_transmembrane_transport	purine_ribonucleotide_biosynthetic_process	0.0	8.13666191119e-107	0.937313203436
Outlier:HAllA	cellular_carbohydrate_metabolic_process	pilus_organization	0.0	0.639862161897	-0.0309455002656
Outlier:HAllA	biotin_biosynthetic_process	purine_nucleoside_triphosphate_biosynthetic_process	0.0	0.868540980569	0.0109489614417
Outlier:HAllA	gluconeogenesis	vitamin_K_biosynthetic_process	0.0	0.963212971998	0.00305115282801
Outlier:None	immunosup	histidine_family_amino_acid_biosynthetic_process	0.4	0.849943001423	-0.0125152689877
Outlier:HAllA	DNA_duplex_unwinding	biotin_biosynthetic_process	0.0	0.78312556984	-0.0182072699343
Outlier:HAllA	ATP_synthesis_coupled_electron_transport	purine_nucleotide_biosynthetic_process	0.0	0.796612019144	-0.0170489219216
Outlier:Both	aerobic_respiration	coenzyme_metabolic_process	0.0	4.61827415169e-81	0.892323234469
Outlier:None	age	nucleotide_biosynthetic_process	0.53	0.91910172144	-0.00671887933736
Outlier:Both	cellular_amino_acid_metabolic_process	organic_acid_metabolic_process	0.0	8.08278188622e-116	0.947975601401
Outlier:HAllA	cytochrome_complex_assembly	oligosaccharide_transport	0.0	0.777313464833	0.0187081651531
Outlier:HAllA	glutamine_family_amino_acid_catabolic_process	locomotory_behavior	0.0	0.656051833859	-0.0294566808202
Outlier:HAllA	molybdopterin_cofactor_metabolic_process	ribonucleotide_biosynthetic_process	0.0	0.620846212641	-0.032714427727
Outlier:HAllA	RNA_methylation	sodium_ion_transport	0.0	0.76260160301	-0.0199809039109
Outlier:Both	branched_chain_family_amino_acid_metabolic_process	carboxylic_acid_biosynthetic_process	0.0	1.43429945091e-125	0.957442308811
Outlier:None	smoker	cell_wall_macromolecule_biosynthetic_process	0.52	0.755410339517	-0.0206056832372
Outlier:Both	cellular_polysaccharide_biosynthetic_process	protein_localization	0.0	2.68066518553e-80	0.890556320665
Outlier:Both	purine_ribonucleotide_metabolic_process	ribonucleoside_triphosphate_biosynthetic_process	0.0	1.89743106437e-147	0.972800222847
Outlier:HAllA	cellular_protein_complex_disassembly	signaling_process	0.0	0.668149725595	0.0283537920106
Outlier:HAllA	macromolecule_methylation	vitamin_K_biosynthetic_process	0.0	0.581635944224	-0.0364385489432
Outlier:HAllA	aromatic_amino_acid_family_catabolic_process	proton_transport	0.0	0.729589320755	-0.0228646013184
Outlier:Both	coenzyme_biosynthetic_process	phosphorus_metabolic_process	0.0	1.87445165732e-89	0.909863886482
Outlier:HAllA	behavior	cellular_metabolic_compound_salvage	0.0	0.773892543609	-0.0190034820981
Outlier:Both	histidine_family_amino_acid_biosynthetic_process	organic_acid_metabolic_process	0.0	7.62615894079e-94	0.917817161141
Outlier:Both	cellular_amino_acid_biosynthetic_process	nicotinamide_nucleotide_metabolic_process	0.0	4.29680761076e-101	0.929383639953
Outlier:Both	cellular_homeostasis	lipid_metabolic_process	0.0	8.23767413754e-82	0.894025854012
Outlier:Both	aminoglycan_biosynthetic_process	tRNA_modification	0.0	2.13979134596e-90	0.911636742713
Outlier:Both	nucleobase__nucleoside__nucleotide_and_nucleic_acid_biosynthetic_process	transcription_termination	0.0	1.41631086488e-109	0.940801575463
Outlier:None	smoker	ion_transport	0.55	0.589081697507	0.0357228375368
Outlier:HAllA	aromatic_compound_biosynthetic_process	cell_projection_assembly	0.0	0.712495880116	-0.0243745463572
Outlier:Both	cellular_nitrogen_compound_metabolic_process	nucleobase_biosynthetic_process	0.0	5.13825398657e-94	0.918112474871
Outlier:HAllA	electron_transport_chain	putrescine_transport	0.0	0.944832041174	-0.0045777011666
Outlier:HAllA	organic_acid_metabolic_process	two_component_signal_transduction_system__phosphorelay_	0.0	0.612267175781	-0.0335200808935
Outlier:HAllA	nucleoside_monophosphate_biosynthetic_process	vitamin_K_metabolic_process	0.0	0.739785721196	0.0219695600799
Outlier:Both	quinone_cofactor_biosynthetic_process	quinone_cofactor_metabolic_process	0.0	0.0	1.0
Outlier:HAllA	nucleobase__nucleoside_and_nucleotide_interconversion	signal_transmission	0.0	0.727450297548	-0.0230528886166
Outlier:Both	aminoglycan_metabolic_process	cell_wall_organization_or_biogenesis	0.0	2.59086262522e-175	0.98455920911
Outlier:HAllA	prosthetic_group_metabolic_process	protein_complex_disassembly	0.0	0.911575278465	-0.00734642548303
Outlier:HAllA	RNA_methylation	chemotaxis	0.0	0.886038797788	-0.00948087204777
Outlier:HAllA	cytokinetic_process	lipid_metabolic_process	0.0	0.749045175745	0.0211602170532
Outlier:HAllA	amine_catabolic_process	protein_secretion	0.0	0.750599275423	-0.0210246887758
Outlier:Both	cellular_nitrogen_compound_metabolic_process	diaminopimelate_metabolic_process	0.0	2.08388684146e-93	0.917060333456
Outlier:Both	cellular_cell_wall_macromolecule_metabolic_process	pantothenate_metabolic_process	0.0	1.55164437265e-93	0.917283126996
Outlier:None	ileal	riboflavin_and_derivative_metabolic_process	0.6	0.55957244068	0.0385849630823
Outlier:HAllA	cell_motility	glutamine_family_amino_acid_biosynthetic_process	0.0	0.571546534481	-0.0374152137621
Outlier:Both	nucleoside_monophosphate_biosynthetic_process	purine_nucleoside_monophosphate_biosynthetic_process	0.0	3.37961477395e-165	0.98104295836
Outlier:Both	macromolecule_metabolic_process	nucleoside_triphosphate_biosynthetic_process	0.0	1.38822737136e-84	0.900088370305
Outlier:HAllA	macromolecule_biosynthetic_process	prosthetic_group_metabolic_process	0.0	0.559044681599	0.0386367943716
Outlier:HAllA	DNA_conformation_change	establishment_or_maintenance_of_cell_polarity	0.0	0.710051374838	0.0245914980818
Outlier:Both	cell_wall_organization_or_biogenesis	hydrogen_transport	0.0	9.40431233631e-81	0.891612416483
Outlier:Both	transmembrane_transport	transport	0.0	2.35125258197e-87	0.905781059834
Outlier:Both	nucleotide_metabolic_process	purine_ribonucleotide_metabolic_process	0.0	8.02289503065e-158	0.9779785633
Outlier:HAllA	carbohydrate_transport	cellular_ketone_metabolic_process	0.0	0.858548078194	-0.0117897423429
Outlier:Both	protein_complex_disassembly	tRNA_aminoacylation	0.0	7.09951660572e-139	0.967598453219
Outlier:HAllA	signaling	tRNA_metabolic_process	0.0	0.676369730532	0.0276088899739
Outlier:HAllA	aromatic_amino_acid_family_catabolic_process	macromolecule_metabolic_process	0.0	0.594807768796	0.035175247586
Outlier:HAllA	cell_projection_organization	di___tri_valent_inorganic_cation_homeostasis	0.0	0.995957630232	-0.000335161557074
Outlier:HAllA	putrescine_transport	pyrimidine_nucleotide_metabolic_process	0.0	0.891521841624	-0.00902182428361
Outlier:Both	arginine_metabolic_process	coenzyme_biosynthetic_process	0.0	5.40854586137e-95	0.919775119571
Outlier:HAllA	behavior	oxoacid_metabolic_process	0.0	0.797893251422	-0.0169391523905
Outlier:HAllA	dephosphorylation	hydrogen_transport	0.0	0.599327077307	0.0347447497441
Outlier:HAllA	anaerobic_respiration	purine_base_biosynthetic_process	0.0	0.598466890815	-0.0348265756816
Outlier:Both	cell_wall_biogenesis	cellular_protein_complex_disassembly	0.0	1.06350504255e-155	0.97700721604
Outlier:HAllA	glycogen_metabolic_process	sodium_ion_transport	0.0	0.689787138669	-0.0264003817897
Outlier:Both	oxoacid_metabolic_process	small_molecule_metabolic_process	0.0	8.37754707474e-144	0.970700970368
Outlier:HAllA	cell_redox_homeostasis	vitamin_K_metabolic_process	0.0	0.705269989213	0.0250166134349
Outlier:Both	carbohydrate_biosynthetic_process	carbohydrate_metabolic_process	0.0	1.28339346535e-83	0.898019697899
Outlier:None	smoker	nucleobase__nucleoside_and_nucleotide_catabolic_process	0.16	0.776405642116	0.0187864981725
Outlier:Both	cellular_chemical_homeostasis	cellular_ion_homeostasis	0.0	0.0	1.0
Outlier:HAllA	monosaccharide_transport	purine_ribonucleotide_biosynthetic_process	0.0	0.734332257117	0.0224477581724
Outlier:Both	gluconeogenesis	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	0.0	9.11821007199e-93	0.915935802806
Outlier:HAllA	cellular_amino_acid_derivative_catabolic_process	macromolecule_methylation	0.0	0.778939424648	0.0185679315089
Outlier:Both	biosynthetic_process	carbohydrate_metabolic_process	0.0	3.69697510863e-92	0.914854581667
Outlier:HAllA	di___tri_valent_inorganic_cation_homeostasis	flagellum_organization	0.0	0.954913302229	-0.00374019761197
Outlier:HAllA	peptide_biosynthetic_process	pyridine_nucleotide_metabolic_process	0.0	0.951127191685	0.00405465280057
Outlier:HAllA	ATP_synthesis_coupled_electron_transport	nucleobase__nucleoside_and_nucleotide_metabolic_process	0.0	0.915203978392	-0.00704379013107
Outlier:HAllA	aerobic_respiration	flagellum_organization	0.0	0.697089242195	-0.0257463675486
Outlier:Both	amino_acid_activation	nucleoside_phosphate_metabolic_process	0.0	6.57668627494e-157	0.977565600638
Outlier:Both	protein_metabolic_process	purine_nucleotide_biosynthetic_process	0.0	8.87254595573e-101	0.928918191567
Outlier:Both	aspartate_family_amino_acid_biosynthetic_process	water_soluble_vitamin_metabolic_process	0.0	7.8706145247e-84	0.898478346657
Outlier:Both	ATP_biosynthetic_process	cellular_cell_wall_macromolecule_metabolic_process	0.0	3.49993718455e-88	0.907413351104
Outlier:Both	cellular_amino_acid_metabolic_process	pyruvate_metabolic_process	0.0	1.62874491205e-106	0.936919498082
Outlier:Both	mitochondrial_translation	purine_base_biosynthetic_process	0.0	2.94556897873e-88	0.907559647799
Outlier:Both	carbohydrate_biosynthetic_process	hexose_biosynthetic_process	0.0	1.93553166687e-105	0.935494424352
Outlier:None	smoker	signaling	0.91	0.738245337837	0.0221045150695
Outlier:HAllA	cellular_chemical_homeostasis	lipopolysaccharide_biosynthetic_process	0.0	0.970564621191	-0.00244109031069
Outlier:Both	DNA_metabolic_process	methylation	0.0	8.29034550968e-107	0.93730262197
Outlier:Both	histidine_family_amino_acid_biosynthetic_process	pyruvate_metabolic_process	0.0	4.61954428701e-93	0.916455817913
Outlier:None	antibiotics	macromolecule_biosynthetic_process	0.87	0.942255675877	0.00479184510323
Outlier:Both	cellular_homeostasis	folic_acid_and_derivative_biosynthetic_process	0.0	3.01314328136e-86	0.903547695666
Outlier:Both	aspartate_family_amino_acid_metabolic_process	sulfur_amino_acid_biosynthetic_process	0.0	1.9337671065e-95	0.920522922325
Outlier:HAllA	protein_localization	serine_family_amino_acid_catabolic_process	0.0	0.774764422874	0.0189281801005
Outlier:Both	cellular_ketone_metabolic_process	small_molecule_biosynthetic_process	0.0	1.07321374715e-92	0.91581066887
Outlier:Both	lysine_biosynthetic_process_via_diaminopimelate	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	0.0	9.10096920512e-86	0.902562513218
Outlier:Both	glycosaminoglycan_metabolic_process	secretion_by_cell	0.0	2.93848796196e-89	0.909491970168
Outlier:HAllA	drug_transmembrane_transport	nucleobase__nucleoside_and_nucleotide_catabolic_process	0.0	0.577217032055	0.0368653194581
Outlier:Both	carbohydrate_metabolic_process	response_to_extracellular_stimulus	0.0	4.33659051547e-89	0.909168705652
Outlier:Both	hexose_catabolic_process	nucleobase__nucleoside_and_nucleotide_interconversion	0.0	8.52407241627e-81	0.891710941357
Outlier:HAllA	electron_transport_chain	protein_secretion	0.0	0.893645209037	0.00884417019487
Outlier:HAllA	oxidoreduction_coenzyme_metabolic_process	pilus_assembly	0.0	0.93420267589	0.0054615314004
Outlier:Both	nucleoside_triphosphate_biosynthetic_process	ribonucleoside_triphosphate_biosynthetic_process	0.0	5.21630765414e-265	0.997473439553
Outlier:HAllA	coenzyme_biosynthetic_process	putrescine_transport	0.0	0.763304636331	0.0199199199732
Outlier:Both	alcohol_catabolic_process	purine_nucleotide_biosynthetic_process	0.0	9.2112474345e-82	0.893916395715
Outlier:Both	nucleobase__nucleoside_and_nucleotide_interconversion	ribonucleotide_biosynthetic_process	0.0	1.21795872988e-108	0.939643207463
Outlier:HAllA	glutathione_metabolic_process	ribonucleoside_biosynthetic_process	0.0	0.762238712165	0.0200123891236
Outlier:Both	organic_acid_biosynthetic_process	organophosphate_metabolic_process	0.0	3.08325968502e-98	0.925043761715
Outlier:None	smoker	fungal_type_cell_wall_organization	0.62	0.909629164561	0.00750879488347
Outlier:HAllA	cell_wall_macromolecule_biosynthetic_process	cellular_response_to_starvation	0.0	0.874599286133	0.0104400917713
Outlier:Both	cell_wall_biogenesis	peptidoglycan_biosynthetic_process	0.0	6.10161575169e-234	0.995275711022
Outlier:Both	cellular_nitrogen_compound_metabolic_process	primary_metabolic_process	0.0	9.48902640069e-215	0.993042903135
Outlier:HAllA	response_to_drug	ribonucleoside_metabolic_process	0.0	0.803346569751	0.0164724536332
Outlier:None	ileal	threonine_metabolic_process	0.16	0.895664443275	-0.00867528731496
Outlier:Both	nucleoside_metabolic_process	purine_nucleoside_metabolic_process	0.0	3.51621886269e-126	0.957972843102
Outlier:None	pancol	glycosaminoglycan_metabolic_process	0.845	0.760592774477	0.0201552510089
Outlier:Pearson	cellular_amino_acid_and_derivative_metabolic_process	dicarboxylic_acid_metabolic_process	0.18	7.05047286002e-115	0.946954809762
Outlier:Both	aminoglycan_biosynthetic_process	hexose_biosynthetic_process	0.0	2.99460775787e-89	0.909476284757
Outlier:Both	biological_process	transport	0.0	1.73500731252e-111	0.943100595115
Outlier:HAllA	mitochondrial_ATP_synthesis_coupled_electron_transport	ribonucleoside_triphosphate_biosynthetic_process	0.0	0.566244524403	0.0379317104456
Outlier:Both	glycolysis	nucleobase__nucleoside_and_nucleotide_metabolic_process	0.0	3.31998405926e-120	0.95247596695
Outlier:HAllA	amino_acid_activation	cell_projection_assembly	0.0	0.725338218707	-0.0232389864393
Outlier:Both	carbohydrate_metabolic_process	cellular_nitrogen_compound_biosynthetic_process	0.0	3.01392854995e-99	0.926609270348
Outlier:Both	amine_biosynthetic_process	indole_derivative_biosynthetic_process	0.0	5.46769196218e-94	0.918066073222
Outlier:Both	group_transfer_coenzyme_metabolic_process	pantothenate_metabolic_process	0.0	2.71849807145e-126	0.958069208541
Outlier:Both	DNA_recombination	cellular_metabolic_process	0.0	1.60998342664e-88	0.908070218221
Outlier:HAllA	glucose_catabolic_process	signaling	0.0	0.827395186568	0.0144237108073
Outlier:HAllA	acetyl_CoA_catabolic_process	peptidoglycan_metabolic_process	0.0	0.813733267728	0.0155857809654
Outlier:Both	cellular_amine_metabolic_process	histidine_family_amino_acid_metabolic_process	0.0	1.01003955459e-134	0.964725500624
Outlier:HAllA	ATP_synthesis_coupled_electron_transport	cell_wall_organization_or_biogenesis	0.0	0.937489140441	0.00518816619758
Outlier:None	antibiotics	sulfur_amino_acid_metabolic_process	0.29	0.681965529268	0.0271037845692
Outlier:Both	carbohydrate_biosynthetic_process	ribonucleoside_metabolic_process	0.0	3.65369796261e-84	0.899193779964
Outlier:Both	group_transfer_coenzyme_metabolic_process	translation	0.0	1.36700655834e-83	0.89796033483
Outlier:None	smoker	purine_nucleoside_monophosphate_metabolic_process	0.57	0.580657463014	-0.0365329183128
Outlier:Both	menaquinone_metabolic_process	vitamin_K_metabolic_process	0.0	0.0	1.0
Outlier:Both	cellular_cell_wall_organization_or_biogenesis	rRNA_modification	0.0	1.21925445174e-80	0.891351638902
Outlier:HAllA	cellular_respiration	peptidoglycan_metabolic_process	0.0	0.591372977208	0.035503429974
Outlier:HAllA	establishment_or_maintenance_of_cell_polarity	tRNA_aminoacylation	0.0	0.927476866526	-0.00602127229126
Outlier:Both	peptide_biosynthetic_process	peptide_metabolic_process	0.0	1.24513534157e-96	0.922481788102
Outlier:HAllA	arginine_biosynthetic_process	cofactor_transport	0.0	0.952936701997	0.00390435310728
Outlier:None	antibiotics	phospholipid_metabolic_process	0.77	0.593382085835	-0.0353113616617
Outlier:Both	cellular_amino_acid_metabolic_process	primary_metabolic_process	0.0	2.61239457313e-117	0.949551953987
Outlier:HAllA	cell_redox_homeostasis	quinone_cofactor_biosynthetic_process	0.0	0.97527844188	-0.00205003466314
Outlier:Both	mitochondrial_translation	nucleobase_biosynthetic_process	0.0	2.71213741418e-94	0.918588000562
Outlier:HAllA	cellular_nitrogen_compound_catabolic_process	drug_transmembrane_transport	0.0	0.773678798116	0.019021946485
Outlier:HAllA	cell_projection_organization	translation	0.0	0.64813287552	0.0301830168451
Outlier:HAllA	carbohydrate_biosynthetic_process	menaquinone_biosynthetic_process	0.0	0.95961244853	0.00335002623302
Outlier:Both	DNA_recombination	nucleobase__nucleoside__nucleotide_and_nucleic_acid_metabolic_process	0.0	9.2475751915e-161	0.979255245877
Outlier:Both	nucleobase__nucleoside_and_nucleotide_metabolic_process	tRNA_aminoacylation_for_protein_translation	0.0	2.82129952623e-162	0.979884250718
